stop_id,stop_lon,stop_lat
6667,-79.323174,43.69902
6668,-79.492224,43.633116
6669,-79.540794,43.654019
6670,-79.612727,43.739353
6671,-79.494895,43.607652
6672,-79.422347,43.6735
6673,-79.568974,43.64406
6674,-79.302403,43.726926
6675,-79.277715,43.703737
6679,-79.413518,43.690876
6680,-79.325941,43.666185
6681,-79.526306,43.682095
6682,-79.291536,43.745931
6683,-79.26286,43.71181
6684,-79.339088,43.658457
6685,-79.232189,43.749566
6686,-79.333227,43.753842
6687,-79.510141,43.64425
6688,-79.476145,43.699701
6689,-79.334456,43.773357
6690,-79.368485,43.665766
6692,-79.476587,43.645239
6693,-79.295669,43.705884
6694,-79.260164,43.799133
6695,-79.424867,43.699054
6696,-79.580563,43.739548
6697,-79.384469,43.693467
6698,-79.515045,43.623384
6700,-79.430882,43.674344
6701,-79.42655,43.649541
6702,-79.448522,43.652232
6703,-79.298694,43.728963
6704,-79.329668,43.682126
6705,-79.525043,43.596328
6706,-79.455063,43.650555
6707,-79.471606,43.671855
6708,-79.532473,43.696011
6709,-79.601499,43.755992
6710,-79.539741,43.698722
6711,-79.243151,43.724683
6712,-79.532744,43.666259
6713,-79.541384,43.634928
6714,-79.28358,43.680773
6715,-79.284571,43.687401
6716,-79.383183,43.743657
6719,-79.623994,43.750913
6720,-79.342295,43.732335
6721,-79.304809,43.665506
6722,-79.361269,43.66327
6724,-79.500338,43.722678
6725,-79.357687,43.791934
6726,-79.437865,43.644009
6727,-79.287519,43.828058
6728,-79.502764,43.626216
6729,-79.356361,43.735579
6730,-79.446126,43.671832
6731,-79.43948,43.650206
6732,-79.324402,43.816083
6734,-79.617875,43.735484
6735,-79.279726,43.810796
6736,-79.287341,43.82845
6738,-79.610515,43.7371
6739,-79.409894,43.661421
6740,-79.264701,43.794875
6741,-79.5857,43.686617
6742,-79.441098,43.765547
6743,-79.501809,43.729396
6745,-79.532553,43.635401
6746,-79.168984,43.764539
6747,-79.309156,43.740849
6748,-79.515026,43.609901
6749,-79.527969,43.70907
6750,-79.544131,43.617112
6751,-79.41251,43.716059
6752,-79.353107,43.77391
6753,-79.26481,43.794994
6754,-79.296235,43.704583
6755,-79.555162,43.628813
6756,-79.321768,43.77212
6757,-79.326233,43.750167
6758,-79.280867,43.765595
6759,-79.310799,43.686063
6760,-79.266742,43.755787
6762,-79.235467,43.757906
6763,-79.340341,43.755278
6764,-79.512131,43.764329
6765,-79.56567,43.70926
6766,-79.224217,43.755724
6767,-79.292626,43.709338
6768,-79.237176,43.721913
6769,-79.543677,43.758067
6770,-79.165851,43.782906
6771,-79.384802,43.664814
6773,-79.472119,43.677281
6775,-79.125134,43.786249
6776,-79.435463,43.659755
6777,-79.377782,43.677489
6778,-79.308998,43.710687
6779,-79.365502,43.778404
6780,-79.565154,43.679286
6781,-79.544745,43.678667
6783,-79.40776,43.642809
6784,-79.248928,43.733175
6785,-79.540862,43.771323
6786,-79.238255,43.73901
6787,-79.524885,43.703318
6789,-79.203148,43.79964
6790,-79.521147,43.705211
6791,-79.547917,43.670159
6792,-79.528241,43.624878
6793,-79.334146,43.666057
6794,-79.432722,43.731615
6795,-79.273724,43.692851
6796,-79.370548,43.751335
6797,-79.290738,43.74633
6798,-79.483113,43.688148
6799,-79.33113,43.792931
6800,-79.464309,43.701623
6801,-79.328644,43.659967
6802,-79.325493,43.664281
6803,-79.326333,43.795092
6804,-79.565222,43.708973
6805,-79.291325,43.727116
6806,-79.348866,43.813706
6807,-79.402779,43.727754
6808,-79.594749,43.736167
6809,-79.510228,43.749177
6810,-79.420641,43.737924
6811,-79.429269,43.653051
6813,-79.325792,43.794498
6814,-79.56695,43.711884
6815,-79.36931,43.654311
6816,-79.420263,43.66813
6817,-79.173574,43.789964
6818,-79.327563,43.71933
6819,-79.285125,43.822814
6820,-79.295416,43.705948
6821,-79.522901,43.697748
6822,-79.469802,43.734764
6824,-79.289893,43.890134
6825,-79.46129,43.663678
6826,-79.204297,43.797855
6827,-79.16673,43.791626
6828,-79.16655,43.782487
6829,-79.559458,43.737098
6830,-79.493616,43.625663
6831,-79.376993,43.656583
6832,-79.238525,43.794017
6833,-79.562056,43.702381
6834,-79.520518,43.607025
6835,-79.433361,43.674514
6836,-79.393304,43.68595
6837,-79.426195,43.705064
6838,-79.310174,43.806828
6839,-79.471432,43.756392
6840,-79.620072,43.729112
6841,-79.184986,43.772407
6843,-79.56188,43.635254
6844,-79.463166,43.696763
6845,-79.532964,43.63565
6846,-79.287359,43.727494
6847,-79.47866,43.657137
6848,-79.439308,43.755487
6849,-79.272213,43.817832
6850,-79.318921,43.699583
6851,-79.335373,43.709806
6852,-79.32018,43.839136
6853,-79.516019,43.657399
6854,-79.239867,43.79608
6856,-79.27619,43.725505
6857,-79.261427,43.773482
7431,-79.429712,43.671948
7432,-79.445803,43.790264
7433,-79.250916,43.830781
7434,-79.286196,43.825062
7435,-79.547202,43.649317
7436,-79.440597,43.692373
7437,-79.326714,43.827649
7439,-79.552563,43.681304
7440,-79.171091,43.783129
7442,-79.314957,43.69101
7443,-79.49035,43.636743
7445,-79.362894,43.801843
7446,-79.360121,43.714624
7447,-79.489815,43.781761
7448,-79.409104,43.78561
7449,-79.503779,43.628942
7450,-79.277601,43.830596
7452,-79.357208,43.758894
7453,-79.299708,43.731392
7454,-79.597859,43.735423
7455,-79.399397,43.757865
7456,-79.460763,43.705206
7457,-79.319561,43.672746
7458,-79.440785,43.639824
7459,-79.477746,43.660479
7460,-79.262256,43.693207
7461,-79.468573,43.775284
7462,-79.587469,43.666757
7464,-79.347811,43.777534
7466,-79.415018,43.777066
7467,-79.544377,43.692368
7468,-79.562105,43.626881
7469,-79.415189,43.720427
7470,-79.545915,43.688113
7471,-79.527044,43.774182
7472,-79.161987,43.7737
7473,-79.491255,43.630874
7475,-79.200709,43.819758
7476,-79.589707,43.759773
7477,-79.258687,43.811951
7478,-79.346292,43.736269
7479,-79.510878,43.601037
7480,-79.455161,43.664842
7481,-79.214209,43.770891
7482,-79.400282,43.734669
7483,-79.363668,43.710526
7485,-79.399556,43.698061
7486,-79.458505,43.664363
7487,-79.342681,43.660394
7488,-79.549047,43.727411
7489,-79.499799,43.759919
7490,-79.313733,43.725609
7491,-79.454457,43.757173
7492,-79.491533,43.667281
7493,-79.379346,43.651597
7494,-79.275484,43.723821
7495,-79.343439,43.675223
7496,-79.259422,43.82166
7497,-79.432596,43.779984
7499,-79.345514,43.806915
7501,-79.470251,43.786712
7502,-79.296736,43.689761
7503,-79.393512,43.667603
7504,-79.559674,43.627091
7505,-79.538023,43.638232
7506,-79.619736,43.753659
7507,-79.482947,43.748435
7509,-79.385998,43.758126
7510,-79.637921,43.700595
7511,-79.248642,43.733206
7512,-79.560199,43.722908
7513,-79.55993,43.725718
7514,-79.26627,43.808227
7515,-79.519759,43.666085
7516,-79.288701,43.885025
7517,-79.517845,43.600574
7518,-79.302005,43.688299
7520,-79.502322,43.749395
7521,-79.342275,43.671147
7522,-79.372048,43.667701
7523,-79.306717,43.74871
7525,-79.404822,43.775919
7526,-79.537343,43.699004
7527,-79.488843,43.67693
7528,-79.510801,43.708131
7529,-79.404409,43.734207
7530,-79.305689,43.746134
7531,-79.215713,43.762492
7532,-79.53581,43.603745
7533,-79.35187,43.663942
7534,-79.180335,43.769641
7535,-79.13891,43.785227
7536,-79.353511,43.802517
7538,-79.510058,43.644415
7539,-79.157635,43.793969
7540,-79.425661,43.681289
7541,-79.558741,43.760392
7542,-79.410006,43.645898
7543,-79.235869,43.732898
7544,-79.263794,43.715853
7545,-79.205285,43.819188
7546,-79.341876,43.687157
7547,-79.495668,43.751524
7548,-79.352906,43.665376
7549,-79.558383,43.643549
7550,-79.618315,43.72349
7551,-79.464898,43.736487
7552,-79.398471,43.707916
7553,-79.538485,43.678379
7554,-79.511821,43.624187
7555,-79.383386,43.690842
7556,-79.4775,43.728331
7557,-79.428629,43.772575
7559,-79.506296,43.687264
7560,-79.552003,43.619815
7561,-79.520831,43.710543
7562,-79.384478,43.665025
7563,-79.319955,43.781496
7564,-79.248216,43.710777
7568,-79.396172,43.636798
7569,-79.572307,43.653248
7570,-79.562688,43.635412
7571,-79.493513,43.604343
7572,-79.334889,43.800546
7573,-79.192779,43.7671
7574,-79.398196,43.697883
7575,-79.3759,43.734911
7576,-79.603448,43.719441
7577,-79.352492,43.701557
7578,-79.284183,43.694477
7580,-79.406768,43.674795
7581,-79.433052,43.733827
7582,-79.455342,43.716313
7583,-79.213917,43.809124
7584,-79.42907,43.796207
7585,-79.4334,43.731285
7586,-79.215845,43.795563
7587,-79.466098,43.711461
7588,-79.375374,43.668965
7589,-79.563903,43.734502
7590,-79.422014,43.692041
7591,-79.554719,43.768748
7592,-79.252597,43.747161
7593,-79.341584,43.815913
7594,-79.5065,43.700147
7595,-79.446296,43.714964
7597,-79.28801,43.691385
7598,-79.31567,43.692652
7599,-79.379621,43.661721
7600,-79.390007,43.756228
7601,-79.526888,43.645939
7602,-79.262091,43.712503
7604,-79.368912,43.652663
7605,-79.331097,43.80393
7607,-79.303436,43.726169
7608,-79.259095,43.752873
7609,-79.572001,43.760111
7610,-79.243437,43.812793
7611,-79.513791,43.712292
7612,-79.366549,43.771525
7613,-79.574265,43.690747
7614,-79.536653,43.753081
7615,-79.391751,43.785219
7616,-79.337949,43.787334
7617,-79.571648,43.693647
7618,-79.357668,43.701745
7619,-79.331989,43.771042
7620,-79.308455,43.686769
7621,-79.251364,43.719303
7622,-79.43629,43.669022
7623,-79.442882,43.659077
7624,-79.569095,43.726737
7625,-79.207257,43.801663
7626,-79.554068,43.766174
7627,-79.485051,43.701344
7628,-79.311362,43.808754
7629,-79.287859,43.727633
7630,-79.271469,43.76772
7631,-79.276476,43.753344
7632,-79.283542,43.829251
7633,-79.512675,43.685593
7634,-79.387635,43.702367
7635,-79.603128,43.703226
7636,-79.278303,43.785192
7637,-79.335042,43.813989
7638,-79.347057,43.647564
7639,-79.492952,43.634822
7641,-79.273428,43.6945
7643,-79.426251,43.653692
7644,-79.495659,43.649571
7645,-79.367639,43.663713
7646,-79.278473,43.759165
7647,-79.346352,43.769413
7648,-79.343888,43.736929
7649,-79.287193,43.680468
7650,-79.540768,43.623031
7651,-79.526827,43.60575
7652,-79.341192,43.756875
7653,-79.39713,43.700368
7654,-79.408411,43.761942
7655,-79.457837,43.68288
7656,-79.33493,43.680831
7658,-79.463057,43.712378
7659,-79.428427,43.642008
7661,-79.468551,43.637672
7662,-79.316446,43.666426
7664,-79.331982,43.771161
7665,-79.49454,43.620268
7666,-79.338418,43.873705
7668,-79.305996,43.7463
7669,-79.59228,43.697942
7670,-79.350021,43.659107
7671,-79.523078,43.698314
7672,-79.489668,43.710302
7673,-79.298218,43.713877
7674,-79.373771,43.686558
7675,-79.42124,43.704194
7676,-79.189027,43.786502
7677,-79.282151,43.714325
7678,-79.17583,43.789459
7680,-79.317175,43.821597
7681,-79.45659,43.751824
7682,-79.268016,43.787394
7683,-79.512586,43.751397
7686,-79.211184,43.762725
7687,-79.58238,43.727098
7688,-79.488863,43.677053
7689,-79.521176,43.639611
7690,-79.548832,43.701432
7691,-79.413797,43.760978
7692,-79.264676,43.724159
7693,-79.589585,43.741056
7694,-79.530139,43.769975
7695,-79.574579,43.632181
7696,-79.527582,43.684236
7697,-79.302892,43.790217
7698,-79.32698,43.737447
7699,-79.57441,43.728245
7700,-79.408567,43.788879
7701,-79.429301,43.71946
7703,-79.451346,43.665798
7704,-79.255705,43.722467
7705,-79.446257,43.685673
7706,-79.342879,43.667707
7708,-79.158599,43.785835
7709,-79.249027,43.827124
7710,-79.325163,43.698573
7712,-79.268697,43.794732
7713,-79.342354,43.809966
7714,-79.367161,43.785833
7716,-79.390534,43.679185
7717,-79.334818,43.787739
7718,-79.34314,43.736801
7719,-79.502135,43.697693
7720,-79.549398,43.687381
7721,-79.448763,43.72589
7722,-79.558204,43.767809
7723,-79.368607,43.760422
7724,-79.50268,43.699462
7725,-79.565563,43.679414
7726,-79.545016,43.601526
7727,-79.339384,43.685741
7728,-79.465872,43.708349
7729,-79.497737,43.614961
7730,-79.467577,43.735672
7731,-79.484622,43.757548
7733,-79.395043,43.690258
7734,-79.51879,43.64582
7735,-79.609535,43.704144
7736,-79.485561,43.658765
7737,-79.375099,43.750392
7738,-79.589949,43.738939
7739,-79.297225,43.694804
7740,-79.445094,43.672151
7741,-79.300903,43.678324
7742,-79.445872,43.753826
7743,-79.423184,43.758866
7745,-79.543026,43.621833
7746,-79.597147,43.742559
7747,-79.526647,43.764259
7748,-79.349689,43.685367
7749,-79.507974,43.696187
7750,-79.34702,43.713212
7751,-79.52517,43.699987
7752,-79.582574,43.716804
7753,-79.553392,43.757509
7754,-79.31788,43.776351
7755,-79.562184,43.747924
7756,-79.376496,43.681811
7757,-79.484592,43.700005
7758,-79.38278,43.653029
7759,-79.302367,43.724837
7760,-79.190555,43.767583
7761,-79.435506,43.659958
7762,-79.281723,43.673911
7763,-79.587002,43.743079
7764,-79.439813,43.650661
7765,-79.266489,43.755793
7766,-79.554959,43.685773
7767,-79.328567,43.66168
7768,-79.306209,43.798848
7769,-79.338511,43.72074
7770,-79.547278,43.722506
7771,-79.396086,43.759698
7772,-79.528321,43.685944
7773,-79.365882,43.65951
7774,-79.556997,43.637189
7775,-79.35474,43.688378
7776,-79.242776,43.715917
7777,-79.525671,43.739882
7778,-79.573277,43.696455
7780,-79.41469,43.718289
7781,-79.511546,43.647202
7782,-79.400835,43.676176
7783,-79.36709,43.644697
7784,-79.575023,43.700291
7786,-79.508669,43.686434
7787,-79.392504,43.684014
7788,-79.486794,43.758592
7790,-79.234925,43.755404
7791,-79.574726,43.712498
7792,-79.341784,43.704541
7793,-79.24941,43.779955
7794,-79.448982,43.779667
7795,-79.408549,43.735513
7796,-79.226318,43.805127
7797,-79.35425,43.799769
7798,-79.316029,43.692924
7799,-79.358533,43.772734
7800,-79.32554,43.705517
7801,-79.24081,43.798401
7802,-79.580662,43.660683
7804,-79.3376,43.762094
7805,-79.367246,43.707243
7806,-79.25309,43.735775
7807,-79.439719,43.689834
7808,-79.353319,43.668079
7809,-79.357657,43.753294
7810,-79.340418,43.695301
7811,-79.570591,43.691791
7813,-79.351135,43.754749
7814,-79.513477,43.741154
7815,-79.366731,43.660975
7816,-79.494262,43.666983
7817,-79.339497,43.786993
7818,-79.559466,43.646242
7819,-79.340828,43.882467
7820,-79.29095,43.89452
7821,-79.442835,43.706986
7822,-79.162168,43.77395
7824,-79.536919,43.675562
7825,-79.649908,43.709112
7826,-79.442408,43.772251
7827,-79.222373,43.778371
7828,-79.316217,43.759737
7829,-79.303797,43.816765
7830,-79.504909,43.726974
7831,-79.598837,43.751076
7832,-79.486717,43.744618
7833,-79.502863,43.601388
7834,-79.290376,43.890771
7835,-79.324375,43.777828
7836,-79.537817,43.718805
7837,-79.326209,43.748107
7838,-79.495066,43.649585
7839,-79.217834,43.802292
7840,-79.363566,43.766821
7842,-79.432579,43.652873
7843,-79.185862,43.768579
7844,-79.360611,43.754948
7845,-79.338922,43.763443
7846,-79.203119,43.815885
7847,-79.517145,43.598354
7848,-79.470015,43.691217
7849,-79.386471,43.747477
7850,-79.628327,43.748129
7851,-79.525933,43.753346
7852,-79.32213,43.679563
7853,-79.283907,43.718451
7854,-79.360222,43.754732
7855,-79.363868,43.725801
7857,-79.355979,43.713566
7858,-79.531213,43.631617
7859,-79.577426,43.727191
7860,-79.396998,43.725787
7862,-79.60932,43.749901
7863,-79.495054,43.628106
7864,-79.459484,43.637953
7865,-79.264798,43.81937
7867,-79.528602,43.656733
7868,-79.552422,43.749782
7869,-79.261894,43.882364
7870,-79.509639,43.618837
7871,-79.538481,43.717594
7872,-79.529568,43.736314
7873,-79.464436,43.759523
7874,-79.417538,43.787152
7875,-79.273592,43.798277
7876,-79.562345,43.636021
7877,-79.274493,43.801303
7878,-79.547425,43.722314
7879,-79.558657,43.723235
7880,-79.423756,43.761974
7881,-79.257524,43.771077
7882,-79.311704,43.705767
7883,-79.346848,43.755636
7885,-79.386639,43.677499
7886,-79.216118,43.761645
7887,-79.297526,43.677721
7888,-79.572353,43.695115
7889,-79.289374,43.694208
7890,-79.427207,43.708018
7891,-79.576999,43.712759
7893,-79.532167,43.70584
7895,-79.504068,43.740796
7896,-79.464537,43.703211
7897,-79.297542,43.684444
7898,-79.425692,43.701109
7899,-79.323821,43.740739
7900,-79.266622,43.768788
7901,-79.556853,43.634355
7902,-79.355799,43.792602
7903,-79.509055,43.72494
7904,-79.560638,43.609781
7905,-79.168982,43.804327
7906,-79.362093,43.714216
7907,-79.374664,43.696143
7908,-79.29451,43.745093
7909,-79.235809,43.71601
7910,-79.136613,43.792439
7911,-79.311803,43.707052
7913,-79.281506,43.815856
7914,-79.453583,43.694868
7915,-79.284608,43.747262
7916,-79.337017,43.805994
7917,-79.405426,43.670392
7919,-79.405874,43.652177
7920,-79.427532,43.71038
7921,-79.327848,43.671001
7922,-79.330193,43.656152
7923,-79.345945,43.68208
7924,-79.322041,43.706489
7925,-79.326201,43.794186
7926,-79.312926,43.68556
7927,-79.39382,43.717052
7929,-79.448054,43.723464
7930,-79.4406,43.720078
7931,-79.247396,43.796931
7933,-79.261408,43.752153
7934,-79.280047,43.735389
7935,-79.427001,43.639084
7936,-79.305945,43.668635
7937,-79.170722,43.809148
7938,-79.373952,43.665145
7939,-79.417711,43.727784
7940,-79.345832,43.80809
7941,-79.393994,43.717773
7942,-79.480869,43.784882
7943,-79.511712,43.701092
7944,-79.497589,43.680384
7945,-79.310246,43.797936
7946,-79.183514,43.787692
7947,-79.491913,43.744191
7948,-79.36829,43.791798
7949,-79.599836,43.743061
7950,-79.362867,43.65167
7951,-79.256958,43.822277
7952,-79.282531,43.673616
7953,-79.489186,43.744142
7954,-79.339967,43.679674
7955,-79.365968,43.78177
7956,-79.490315,43.663379
7957,-79.571438,43.671654
7958,-79.308924,43.668108
7960,-79.424765,43.660046
7961,-79.524963,43.615753
7962,-79.469398,43.663019
7963,-79.471523,43.709698
7965,-79.288528,43.783429
7966,-79.441106,43.673079
7967,-79.339548,43.877099
7968,-79.252989,43.79077
7969,-79.544015,43.612083
7970,-79.363777,43.767866
7971,-79.290297,43.69642
7972,-79.174068,43.765474
7973,-79.163292,43.792623
7974,-79.406946,43.654353
7976,-79.336594,43.723387
7977,-79.45709,43.751869
7978,-79.340387,43.687704
7979,-79.418832,43.702252
7980,-79.479565,43.714888
7981,-79.425934,43.635014
7983,-79.508076,43.725878
7985,-79.382172,43.651901
7986,-79.529539,43.763273
7987,-79.358416,43.677531
7988,-79.567734,43.742225
7989,-79.241428,43.720503
7990,-79.219816,43.810477
7991,-79.492662,43.711721
7992,-79.44571,43.793044
7993,-79.276511,43.816964
7994,-79.217311,43.7796
7995,-79.375474,43.641548
7996,-79.412679,43.794679
7998,-79.308289,43.682091
7999,-79.464937,43.678463
8000,-79.386997,43.670084
8001,-79.302815,43.695338
8002,-79.401309,43.7062
8003,-79.266396,43.769104
8004,-79.500146,43.689177
8596,-79.538744,43.67969
8597,-79.382511,43.740267
8598,-79.420576,43.659361
8600,-79.589061,43.732198
8601,-79.340284,43.661324
8602,-79.347009,43.733429
8603,-79.454494,43.712312
8604,-79.326343,43.690677
8605,-79.288768,43.692631
8607,-79.443165,43.659323
8608,-79.599004,43.700246
8609,-79.22033,43.736092
8610,-79.520973,43.668977
8611,-79.518609,43.663454
8612,-79.307059,43.67214
8613,-79.371767,43.697259
8614,-79.428713,43.712279
8615,-79.337172,43.867698
8616,-79.358958,43.676076
8617,-79.257531,43.835243
8618,-79.529035,43.68762
8619,-79.468129,43.717344
8620,-79.427045,43.792736
8621,-79.338346,43.695741
8622,-79.506148,43.694623
8623,-79.180046,43.806486
8624,-79.470907,43.707841
8626,-79.45695,43.720169
8627,-79.44654,43.686836
8628,-79.349853,43.704775
8629,-79.455386,43.718016
8630,-79.342996,43.804859
8631,-79.227198,43.804911
8633,-79.323434,43.771524
8634,-79.455443,43.806179
8635,-79.433063,43.637837
8636,-79.474214,43.646227
8637,-79.339931,43.650831
8638,-79.528379,43.766797
8639,-79.436848,43.640886
8641,-79.232508,43.724857
8642,-79.422547,43.654282
8643,-79.529927,43.737782
8644,-79.300774,43.694573
8645,-79.216367,43.770268
8646,-79.391882,43.758592
8647,-79.335743,43.669347
8648,-79.293554,43.703375
8649,-79.443253,43.719457
8651,-79.496512,43.742465
8652,-79.261784,43.827716
8653,-79.449172,43.684805
8654,-79.228287,43.72896
8655,-79.302128,43.811982
8656,-79.473794,43.68743
8657,-79.492171,43.711946
8658,-79.260993,43.770303
8659,-79.467188,43.769172
8660,-79.304642,43.694929
8661,-79.343539,43.694605
8662,-79.421621,43.684699
8663,-79.524542,43.709852
8664,-79.487509,43.706222
8666,-79.403659,43.755244
8667,-79.512059,43.734721
8668,-79.471761,43.709849
8669,-79.594413,43.720175
8670,-79.377885,43.702242
8671,-79.262383,43.819937
8672,-79.341846,43.66513
8673,-79.45221,43.668374
8674,-79.365203,43.713582
8675,-79.504116,43.620144
8677,-79.354928,43.805381
8678,-79.532962,43.696383
8680,-79.442959,43.65822
8681,-79.410029,43.758551
8682,-79.333893,43.759132
8683,-79.337072,43.680534
8684,-79.463136,43.682877
8685,-79.172549,43.771392
8686,-79.52899,43.664574
8687,-79.563174,43.731993
8688,-79.577974,43.701466
8689,-79.436588,43.747362
8690,-79.269264,43.704862
8691,-79.204762,43.782805
8692,-79.336743,43.65903
8693,-79.328235,43.833382
8694,-79.217691,43.801846
8695,-79.255258,43.853678
8696,-79.384733,43.786782
8697,-79.304769,43.818875
8698,-79.516833,43.706615
8699,-79.292584,43.700715
8700,-79.260018,43.701075
8701,-79.416079,43.644422
8702,-79.301785,43.811559
8703,-79.365145,43.790302
8704,-79.207625,43.800473
8705,-79.353199,43.802406
8706,-79.50946,43.759008
8707,-79.245956,43.758218
8709,-79.257054,43.721087
8710,-79.404577,43.753327
8712,-79.566764,43.64317
8713,-79.414883,43.701746
8714,-79.468997,43.732227
8715,-79.526961,43.69728
8716,-79.388721,43.70441
8717,-79.474998,43.77674
8718,-79.482223,43.666091
8719,-79.409414,43.800243
8720,-79.493033,43.603819
8721,-79.350179,43.71711
8722,-79.536541,43.754061
8723,-79.434742,43.658039
8724,-79.501884,43.749592
8725,-79.293941,43.703874
8726,-79.55992,43.71351
8727,-79.565479,43.726312
8728,-79.280486,43.73706
8729,-79.409953,43.788361
8730,-79.527358,43.653404
8731,-79.328885,43.837399
8732,-79.241416,43.780538
8733,-79.41173,43.738148
8735,-79.292526,43.713844
8736,-79.250766,43.777354
8737,-79.243379,43.725802
8738,-79.413308,43.645241
8739,-79.358476,43.678521
8740,-79.585408,43.714705
8741,-79.281447,43.738819
8742,-79.421518,43.739264
8743,-79.501455,43.669481
8744,-79.308431,43.695028
8746,-79.39309,43.790441
8747,-79.581284,43.700484
8748,-79.418837,43.702476
8749,-79.466081,43.75418
8750,-79.526155,43.651252
8751,-79.564233,43.734462
8752,-79.536421,43.603778
8753,-79.403982,43.666541
8754,-79.286674,43.686811
8755,-79.398877,43.731983
8756,-79.44508,43.696854
8757,-79.449509,43.748013
8758,-79.190543,43.767313
8759,-79.296105,43.748435
8760,-79.572478,43.728733
8761,-79.192347,43.803542
8762,-79.454018,43.665206
8765,-79.460944,43.712617
8766,-79.39994,43.644526
8767,-79.278888,43.759482
8770,-79.462619,43.725687
8771,-79.382082,43.736547
8772,-79.284138,43.764958
8774,-79.3544,43.684444
8775,-79.561376,43.634272
8776,-79.260937,43.824338
8778,-79.458123,43.647834
8779,-79.456633,43.762504
8780,-79.436463,43.640685
8781,-79.423339,43.662405
8783,-79.280142,43.762743
8784,-79.534765,43.710855
8785,-79.206773,43.808295
8786,-79.269937,43.711212
8787,-79.405138,43.762924
8788,-79.446666,43.666581
8789,-79.215531,43.762057
8790,-79.251592,43.718543
8791,-79.4396,43.719446
8792,-79.547461,43.764704
8794,-79.308505,43.803109
8795,-79.529908,43.595474
8796,-79.432277,43.778127
8797,-79.546909,43.605912
8798,-79.583579,43.718887
8799,-79.173723,43.776158
8801,-79.274904,43.69403
8803,-79.619758,43.730432
8804,-79.436702,43.6688
8805,-79.529694,43.737823
8806,-79.310914,43.680955
8807,-79.534451,43.751047
8809,-79.286034,43.723511
8810,-79.569248,43.727709
8811,-79.477376,43.708821
8812,-79.441056,43.721224
8814,-79.244648,43.747921
8818,-79.223083,43.760144
8819,-79.280266,43.692932
8821,-79.541828,43.634088
8822,-79.470205,43.675541
8823,-79.299471,43.80065
8826,-79.529797,43.595671
8827,-79.549483,43.673677
8828,-79.471686,43.767646
8829,-79.556363,43.716772
8830,-79.222323,43.750815
8831,-79.352076,43.677439
8833,-79.486393,43.725812
8834,-79.261068,43.817441
8835,-79.340233,43.813517
8836,-79.429285,43.661237
8837,-79.456592,43.720406
8838,-79.256598,43.859187
8840,-79.391817,43.783024
8841,-79.500282,43.710176
8842,-79.628239,43.692952
8843,-79.237987,43.799731
8844,-79.42005,43.79729
8845,-79.392546,43.804155
8846,-79.562589,43.757138
8847,-79.283427,43.718146
8848,-79.244068,43.827823
8849,-79.283636,43.687475
8850,-79.174233,43.782049
8852,-79.243361,43.813201
8853,-79.461898,43.670892
8854,-79.470013,43.637041
8855,-79.281704,43.793225
8856,-79.406929,43.7815
8857,-79.188877,43.767941
8860,-79.451269,43.698016
8861,-79.577791,43.670682
8862,-79.387984,43.672987
8863,-79.193248,43.766708
8864,-79.615884,43.74897
8865,-79.340036,43.679387
8866,-79.264401,43.82746
8867,-79.24626,43.737276
8868,-79.4039,43.647066
8869,-79.413019,43.670003
8870,-79.35854,43.676352
8871,-79.61449,43.755222
8872,-79.237386,43.789447
8874,-79.320873,43.704593
8875,-79.549175,43.630386
8876,-79.597122,43.7591
8877,-79.409788,43.786934
8878,-79.412517,43.78032
8879,-79.285207,43.696843
8880,-79.594019,43.733587
8881,-79.462574,43.703668
8882,-79.42066,43.798021
8884,-79.449259,43.661194
8886,-79.441622,43.694727
8887,-79.255755,43.793328
8888,-79.415217,43.641309
8889,-79.588513,43.701588
8890,-79.584841,43.665011
8891,-79.364892,43.728709
8892,-79.210016,43.799679
8893,-79.271744,43.818091
8894,-79.452277,43.752832
8895,-79.313327,43.752759
8896,-79.363909,43.711648
8897,-79.423454,43.68762
8899,-79.367695,43.650224
8900,-79.389824,43.77398
8902,-79.46846,43.730975
8903,-79.474874,43.75741
8904,-79.302122,43.824927
8905,-79.341513,43.691019
8906,-79.257463,43.810081
8907,-79.571654,43.711516
8909,-79.337042,43.672811
8910,-79.364855,43.656843
8911,-79.433376,43.637647
8912,-79.267345,43.705326
8913,-79.278393,43.785496
8914,-79.486295,43.745187
8915,-79.572468,43.666899
8916,-79.46177,43.693177
8918,-79.599103,43.752246
8919,-79.306339,43.664228
8920,-79.357042,43.807061
8921,-79.563408,43.652863
8922,-79.343215,43.737346
8923,-79.293484,43.741919
8925,-79.386165,43.660672
8926,-79.260861,43.834486
8927,-79.392606,43.784766
8929,-79.26351,43.776672
8930,-79.421415,43.640051
8931,-79.402833,43.644139
8932,-79.310072,43.75918
8933,-79.285096,43.747757
8934,-79.207228,43.808636
8935,-79.274169,43.822598
8936,-79.347965,43.687418
8937,-79.41422,43.67305
8938,-79.387664,43.672646
8939,-79.330941,43.804315
8941,-79.51196,43.599213
8942,-79.342662,43.775897
8943,-79.550449,43.610447
8944,-79.268704,43.787785
8945,-79.44598,43.794221
8946,-79.569503,43.72686
8947,-79.559728,43.646093
8948,-79.355048,43.688765
8949,-79.411842,43.676735
8950,-79.267333,43.730282
8951,-79.342468,43.702437
8952,-79.259361,43.695443
8954,-79.322579,43.763956
8955,-79.446808,43.687023
